GRB101117B   |    438675    | -1.089060e+00 | -1.448830e+00 | -6.976270e-01 | 1.169880e+02 | 8.361410e+01 | 4.735690e+02 | 2.199440e-02 | 1.493060e-02 | 3.346980e-02 | 35.66 | 56 | 0.6368 | 9.844578e-01 | 50.0000 | 8.276 | -0.096000 | 8.180000 |  
GRB101114A   |    438392    | -1.194420e+00 | -1.382100e+00 | -9.918750e-01 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.237290e-02 | 7.856200e-03 | 2.025030e-02 | 54.45 | 56 | 0.9723 | 5.338727e-01 | 50.0000 | 3.501 | 0.000000 | 3.500590 |  
GRB101030A   |    437408    | -1.747580e+00 | -1.828920e+00 | -1.663740e+00 | 9.999360e+03 | 1.000690e-02 | 0.000000e+00 | 2.607620e-03 | 2.165720e-03 | 3.602060e-03 | 47.89 | 56 | 0.8551 | 7.713439e-01 | 50.0000 | 124.2 | -73.512000 | 50.700000 |  
GRB101024A   |    437016    | -1.152100e+00 | -1.451360e+00 | -8.311940e-01 | 6.034400e+01 | 5.339850e+01 | 7.251310e+01 | 1.820950e-02 | 1.293040e-02 | 2.635300e-02 | 49.30 | 56 | 0.8803 | 7.247078e-01 | 50.0000 | 20.38 | -0.252000 | 20.128000 |  
GRB101023A   |    436981    | -1.295300e+00 | -1.437380e+00 | -1.148690e+00 | 1.630690e+02 | 1.224120e+02 | 3.061300e+02 | 2.397390e-02 | 2.081490e-02 | 2.773790e-02 | 38.73 | 56 | 0.6916 | 9.619380e-01 | 50.0000 | 149.6 | -12.308000 | 137.268000 |  
GRB101020A   |    436737    | -1.607840e+00 | -2.135500e+00 | -7.364630e-01 | 3.515260e+01 | 7.718450e+00 | 0.000000e+00 | 2.443340e-03 | N/A | N/A | 62.76 | 56 | 1.121 | 2.492082e-01 | 50.0000 | 208.6 | -43.752000 | 164.872000 |  
GRB101017A   |    436429    | -1.366510e+00 | -1.454200e+00 | -1.392950e+00 | 5.926820e+02 | 0.000000e+00 | 0.000000e+00 | 1.417470e-02 | 1.321000e-02 | 1.552360e-02 | 36.27 | 56 | 0.6476 | 9.811686e-01 | 50.0000 | 136.1 | -5.488000 | 130.568000 |  
GRB101011A   |    436094    | -1.231700e+00 | -1.373210e+00 | -1.081200e+00 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.572680e-03 | 1.455410e-03 | 1.834510e-03 | 51.92 | 56 | 0.9271 | 6.300525e-01 | 50.0000 | 87.45 | -0.380000 | 87.072000 |  
GRB101008A   |    435903    | -1.550780e+00 | -1.798930e+00 | -1.227900e+00 | 9.999350e+03 | 0.000000e+00 | 0.000000e+00 | 1.123590e-03 | 0.000000e+00 | 2.287640e-03 | 61.50 | 56 | 1.098 | 2.857921e-01 | 50.0000 | 109.2 | -3.112000 | 106.056000 |  
GRB100928A   |    435160    | -1.365130e+00 | -2.259990e+00 | -7.823730e-02 | 7.331680e+01 | N/A | N/A | 1.484910e-02 | N/A | N/A | 55.20 | 56 | 0.9857 | 5.052289e-01 | 50.0000 | 4.72 | -0.296000 | 4.424000 |  
GRB100924A   |    434843    | -1.242660e+00 | -1.468410e+00 | -1.004910e+00 | 1.494680e+02 | 1.040810e+02 | 5.276840e+02 | 1.283700e-02 | 1.014320e-02 | 1.645300e-02 | 58.89 | 56 | 1.052 | 3.703100e-01 | 50.0000 | 89 | -1.760000 | 87.244000 |  
GRB100917A   |    434360    | -1.621600e+00 | -1.837680e+00 | -1.393410e+00 | 9.999340e+03 | 0.000000e+00 | 0.000000e+00 | 1.333410e-03 | 0.000000e+00 | 2.032660e-03 | 69.21 | 56 | 1.236 | 1.105798e-01 | 50.0000 | 68.44 | -2.212000 | 66.224000 |  
GRB100915A   |    434178    | -1.544970e+00 | -3.968050e+00 | -2.204880e+00 | 9.999360e+03 | 3.160420e+02 | 4.933200e+02 | 7.060500e-04 | 0.000000e+00 | 3.044210e-04 | 70.82 | 56 | 1.265 | 8.776720e-02 | 50.0000 | 222.1 | -36.304000 | 185.844000 |  
GRB100906A   |    433509    | -1.721570e+00 | -1.756960e+00 | -1.680770e+00 | 9.998780e+03 | 1.000070e-02 | 0.000000e+00 | 9.859850e-03 | 9.689980e-03 | 1.099020e-02 | 55.59 | 56 | 0.9927 | 4.901883e-01 | 50.0000 | 130.7 | -0.220000 | 130.456000 |  
GRB100905A   |    433442    | -4.114170e-01 | -1.146060e+00 | 4.332640e-01 | 1.269290e+02 | 8.192310e+01 | 0.000000e+00 | 9.123620e-03 | 4.220280e-03 | 2.321560e-02 | 52.20 | 56 | 0.9322 | 6.194244e-01 | 50.0000 | 3.78 | -1.640000 | 2.140000 |  
GRB100904A   |    433273    | -1.570300e+00 | -2.124000e+00 | -9.583450e-01 | 1.989910e+02 | 0.000000e+00 | 0.000000e+00 | 4.071490e-03 | 2.233100e-03 | 8.448730e-03 | 50.15 | 56 | 0.8955 | 6.949417e-01 | 50.0000 | 38.08 | -14.568000 | 23.512000 |  
GRB100902A   |    433160    | -1.970040e+00 | -2.324000e+00 | -1.502520e+00 | 8.477240e+01 | 1.187750e-02 | 0.000000e+00 | 7.756490e-04 | 4.912970e-04 | 1.383690e-03 | 55.42 | 56 | 0.9897 | 4.967334e-01 | 50.0000 | 459.1 | -49.428000 | 409.632000 |  
GRB100901A   |    433065    | -1.371720e+00 | -2.095610e+00 | -7.623900e-01 | 9.969200e+02 | 0.000000e+00 | 0.000000e+00 | 4.555910e-04 | 3.885740e-04 | 4.909440e-04 | 50.32 | 56 | 0.8985 | 6.889032e-01 | 50.0000 | 460.8 | -2.420000 | 458.424000 |  
GRB100823A   |    432420    | -1.823210e+00 | -2.040780e+00 | -9.931450e-01 | 1.983150e+01 | 6.093810e-01 | 0.000000e+00 | 3.453870e-03 | 2.295210e-03 | 1.107800e-02 | 53.64 | 56 | 0.9578 | 5.648802e-01 | 50.0000 | 20.58 | -1.172000 | 19.412000 |  
GRB100816A   |    431764    | -7.362910e-01 | -9.653340e-01 | -4.950080e-01 | 1.721910e+02 | 1.307900e+02 | 2.955010e+02 | 5.698410e-02 | 4.550930e-02 | 7.211410e-02 | 50.40 | 56 | 0.8999 | 6.860696e-01 | 50.0000 | 5.228 | -0.708000 | 4.520000 |  
GRB100814A   |    431605    | -1.330820e+00 | -1.470690e+00 | -1.160440e+00 | 3.129610e+02 | 1.240570e+02 | 0.000000e+00 | 4.221740e-03 | 3.692530e-03 | 4.998560e-03 | 31.07 | 56 | 0.5549 | 9.972212e-01 | 50.0000 | 247.8 | -3.204000 | 244.552000 |  
GRB100807A   |    431128    | -1.604040e+00 | -2.014680e+00 | 7.271170e-02 | 2.001530e+01 | N/A | N/A | 1.072090e-02 | N/A | N/A | 47.95 | 56 | 0.8563 | 7.692594e-01 | 50.0000 | 9.216 | -6.080000 | 3.136000 |  
GRB100805A   |    430957    | -1.171830e+00 | -2.102920e+00 | -9.653250e-02 | 6.825360e+01 | 2.602880e+01 | 0.000000e+00 | 6.002670e-03 | 0.000000e+00 | 2.118660e-02 | 64.17 | 56 | 1.146 | 2.120036e-01 | 50.0000 | 18.46 | -1.352000 | 17.108000 |  
GRB100802A   |    430603    | -1.399200e+00 | -1.803090e+00 | -9.444730e-01 | 6.464910e+01 | 4.975130e+01 | 4.385460e+02 | 1.188160e-03 | 7.208990e-04 | 2.090290e-03 | 61.08 | 56 | 1.091 | 2.985141e-01 | 50.0000 | 535.1 | -3.292000 | 531.780000 |  
GRB100728B   |    430172    | -1.341470e+00 | -1.666400e+00 | -7.462250e-01 | 1.731790e+02 | 0.000000e+00 | 0.000000e+00 | 1.484940e-02 | 0.000000e+00 | 2.829260e-02 | 52.27 | 56 | 0.9335 | 6.166998e-01 | 50.0000 | 14.94 | -1.744000 | 13.200000 |  
GRB100728A   |    430151    | -1.059450e+00 | -1.085210e+00 | -1.017690e+00 | 9.969150e+02 | 0.000000e+00 | 0.000000e+00 | 9.190560e-03 | 8.636760e-03 | 9.221770e-03 | 25.84 | 56 | 0.4614 | 9.998149e-01 | 50.0000 | 412.6 | -79.008000 | 333.552000 |  
GRB100727A   |    430094    | -1.471530e+00 | -1.894720e+00 | -9.242560e-01 | 6.952550e+01 | 4.844600e+01 | 0.000000e+00 | 1.920460e-03 | 1.186260e-03 | 3.804820e-03 | 80.63 | 56 | 1.440 | 1.725037e-02 | 50.0000 | 104.4 | -74.608000 | 29.840000 |  
GRB100725B   |    429969    | -1.820970e+00 | -1.878020e+00 | -1.760630e+00 | 9.999360e+03 | 1.000020e-02 | 0.000000e+00 | 3.089560e-03 | 3.001330e-03 | 3.702340e-03 | 52.94 | 56 | 0.9454 | 5.912925e-01 | 50.0000 | 230.1 | -4.812000 | 225.256000 |  
GRB100725A   |    429954    | -1.190690e+00 | -1.303380e+00 | -1.047990e+00 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.170570e-03 | 1.097830e-03 | 1.423170e-03 | 50.64 | 56 | 0.9043 | 6.771446e-01 | 50.0000 | 174.2 | -6.560000 | 167.624000 |  
GRB100724A   |    429868    | -5.050620e-01 | -1.551720e+00 | 7.703600e-01 | 4.249990e+01 | 3.430140e+01 | 5.767650e+01 | 7.652640e-02 | 0.000000e+00 | 4.356050e-01 | 49.42 | 56 | 0.8825 | 7.204400e-01 | 50.0000 | 1.564 | 0.084000 | 1.648000 |  
GRB100719A   |    429357    | -1.681760e+00 | -1.931630e+00 | -1.428000e+00 | 9.999360e+03 | 1.000020e-02 | 0.000000e+00 | 1.458330e-03 | 1.236800e-03 | 4.836910e-03 | 55.07 | 56 | 0.9833 | 5.102307e-01 | 50.0000 | 39 | -3.936000 | 35.064000 |  
GRB100704A   |    426722    | -1.654640e+00 | -1.731190e+00 | -1.406670e+00 | 3.817530e+02 | 2.192670e-02 | 0.000000e+00 | 2.512730e-03 | 2.314840e-03 | 3.299420e-03 | 59.44 | 56 | 1.061 | 3.514801e-01 | 50.0000 | 264.6 | -62.336000 | 202.304000 |  
GRB100702A   |    426438    | -1.056860e+00 | -1.675840e+00 | -3.004160e-01 | 8.749580e+01 | 6.205640e+01 | 0.000000e+00 | 5.637490e-02 | 2.868180e-02 | 1.302650e-01 | 55.73 | 56 | 0.9951 | 4.852011e-01 | 50.0000 | 0.512 | -0.304000 | 0.208000 |  
GRB100628A   |    426114    | 2.654610e+00 | 8.400850e-01 | 6.362180e+00 | 7.433110e+01 | 6.539580e+01 | 8.643420e+01 | 2.245080e+00 | 0.000000e+00 | 3.374800e+01 | 60.43 | 56 | 1.079 | 3.188937e-01 | 50.0000 | 0.04 | -0.004000 | 0.036000 |  
GRB100625A   |    425647    | -7.244740e-01 | -9.356230e-01 | -2.974000e-01 | 4.466130e+02 | 0.000000e+00 | 0.000000e+00 | 6.197400e-02 | 5.007190e-02 | 9.460590e-02 | 73.21 | 56 | 1.307 | 6.105317e-02 | 50.0000 | 0.396 | -0.068000 | 0.328000 |  
GRB100621A   |    425151    | -1.812050e+00 | -1.913130e+00 | -1.688680e+00 | 1.290120e+02 | 8.477370e+01 | 0.000000e+00 | 1.154370e-02 | 1.053330e-02 | 1.299420e-02 | 45.05 | 56 | 0.8045 | 8.524033e-01 | 50.0000 | 210.4 | -6.100000 | 204.284000 |  
GRB100619A   |    424998    | -1.741460e+00 | -1.835900e+00 | -1.508980e+00 | 3.376760e+02 | 4.672640e+01 | 0.000000e+00 | 4.560970e-03 | 3.994470e-03 | 5.883850e-03 | 43.33 | 56 | 0.7737 | 8.920501e-01 | 50.0000 | 109.5 | -2.948000 | 106.536000 |  
GRB100615A   |    424733    | -1.645780e+00 | -1.817640e+00 | -1.467150e+00 | 8.549120e+01 | 6.821770e+01 | 1.934030e+02 | 1.424670e-02 | 1.190240e-02 | 1.718300e-02 | 47.16 | 56 | 0.8422 | 7.937292e-01 | 50.0000 | 47.45 | -0.044000 | 47.408000 |  
GRB100614A   |    424716    | -1.745900e+00 | -2.261940e+00 | -1.173540e+00 | 9.218020e+01 | 3.224680e+00 | 0.000000e+00 | 1.154300e-03 | 5.525260e-04 | 2.398630e-03 | 71.81 | 56 | 1.282 | 7.573731e-02 | 50.0000 | 291 | -9.000000 | 282.000000 |  
GRB100606A   |    424031    | -1.155470e+00 | -1.227640e+00 | -1.081700e+00 | 9.998380e+03 | 0.000000e+00 | 0.000000e+00 | 6.614640e-03 | 6.359490e-03 | 7.922540e-03 | 40.91 | 56 | 0.7305 | 9.350274e-01 | 50.0000 | 83.19 | -0.260000 | 82.928000 |  
GRB100526B   |    423184    | -1.303050e+00 | N/A | N/A | 1.817860e+02 | N/A | N/A | 9.429730e-04 | N/A | N/A | 58.07 | 56 | 1.037 | 3.988145e-01 | 50.0000 | 74 | -26.352000 | 47.648000 |  
GRB100526A   |    423181    | -1.842650e+00 | -2.826210e+00 | -1.412520e+00 | 9.999340e+03 | 1.000020e-02 | 0.000000e+00 | 2.352180e-03 | 7.908270e-04 | 3.858840e-03 | 68.00 | 56 | 1.214 | 1.305602e-01 | 50.0000 | 114 | -33.480000 | 80.500000 |  
GRB100522A   |    422783    | -1.610910e+00 | -1.948300e+00 | -1.224970e+00 | 6.060790e+01 | 4.451570e+01 | 0.000000e+00 | 5.013080e-03 | 3.406330e-03 | 8.031120e-03 | 40.40 | 56 | 0.7215 | 9.422250e-01 | 50.0000 | 64 | -15.144000 | 48.856000 |  
GRB100514A   |    421962    | -9.146650e-01 | -1.950880e+00 | 4.398770e-01 | 4.250820e+01 | 1.738970e+01 | 8.349700e+01 | 5.951410e-03 | 0.000000e+00 | 3.682720e-02 | 40.99 | 56 | 0.7320 | 9.338111e-01 | 50.0000 | 29.98 | 0.304000 | 30.284000 |  
GRB100513A   |    421814    | -1.524450e+00 | -2.129490e+00 | -9.671390e-01 | 3.213930e+02 | 0.000000e+00 | 0.000000e+00 | 1.582340e-03 | 1.112050e-03 | 3.103350e-03 | 48.15 | 56 | 0.8598 | 7.630422e-01 | 50.0000 | 105 | -52.640000 | 52.344000 |  
GRB100508A   |    421386    | -8.888430e-01 | -1.423570e+00 | 2.022580e-01 | 1.799980e+02 | 0.000000e+00 | 0.000000e+00 | 1.783300e-03 | 1.092280e-03 | 5.722190e-03 | 35.23 | 56 | 0.6291 | 9.864954e-01 | 50.0000 | 59.91 | -1.532000 | 58.376000 |  
GRB100504A   |    421124    | -1.681900e+00 | -2.036910e+00 | -1.279610e+00 | 1.797750e+02 | 6.569430e+01 | 0.000000e+00 | 2.502990e-03 | 2.133610e-03 | 4.022630e-03 | 61.31 | 56 | 1.095 | 2.912876e-01 | 50.0000 | 112.2 | -9.696000 | 102.456000 |  
GRB100427A   |    420547    | -1.002320e+00 | -1.919090e+00 | 4.291760e-01 | 6.546500e+01 | 4.441340e+01 | 0.000000e+00 | 8.015530e-03 | 2.912280e-03 | 4.590890e-02 | 54.68 | 56 | 0.9764 | 5.250417e-01 | 50.0000 | 8.064 | 0.000000 | 8.064000 |  
GRB100425A   |    420398    | -8.846880e-01 | -2.214820e+00 | 1.570570e+00 | 2.535260e+01 | 7.371470e-01 | 3.466870e+01 | 1.099810e-02 | 0.000000e+00 | 4.492420e-01 | 56.65 | 56 | 1.012 | 4.504647e-01 | 50.0000 | 41.49 | -2.064000 | 39.428000 |  
GRB100424A   |    420367    | -1.689990e+00 | -2.138630e+00 | -1.183620e+00 | 9.525080e+01 | 2.135910e+01 | 0.000000e+00 | 1.567310e-03 | 1.043580e-03 | 2.955500e-03 | 52.25 | 56 | 0.9330 | 6.175748e-01 | 50.0000 | 125 | 22.000000 | 147.000000 |  
GRB100423A   |    420247    | -1.003030e+00 | -1.102430e+00 | -1.011390e+00 | 9.998820e+02 | 0.000000e+00 | 0.000000e+00 | 9.140830e-03 | 8.480330e-03 | 9.017060e-03 | 51.11 | 56 | 0.9126 | 6.602517e-01 | 50.0000 | 96.62 | -1.800000 | 94.816000 |  
GRB100420A   |    419932    | -2.429540e-01 | -1.424340e+00 | 1.744780e+00 | 7.942040e+01 | 5.464480e+01 | 0.000000e+00 | 2.569940e-03 | 0.000000e+00 | 2.884010e-02 | 52.68 | 56 | 0.9407 | 6.013054e-01 | 50.0000 | 69.35 | -0.732000 | 68.620000 |  
GRB100418A   |    419797    | -2.505770e+00 | -2.934840e+00 | -1.858960e+00 | 1.873200e+02 | 1.017780e+02 | 0.000000e+00 | 2.710810e-03 | 1.151390e-03 | 5.972010e-03 | 64.25 | 56 | 1.147 | 2.099407e-01 | 50.0000 | 9.416 | -1.112000 | 8.304000 |  
GRB100413A   |    419404    | -1.093710e+00 | -1.161280e+00 | -1.021270e+00 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 2.621500e-03 | 2.572410e-03 | 3.042350e-03 | 55.03 | 56 | 0.9827 | 5.115706e-01 | 50.0000 | 226.5 | -3.408000 | 223.068000 |  
GRB100413B   |    419380    | 5.170530e-01 | -1.020080e-01 | 1.239600e+00 | 6.974940e+01 | 6.154200e+01 | 8.276010e+01 | 4.054560e-02 | 2.011760e-02 | 9.199480e-02 | 73.81 | 56 | 1.318 | 5.553517e-02 | 50.0000 | 8.449 | 0.000000 | 8.449000 |  
GRB100401A   |    417974    | -1.213340e+00 | -2.332960e+00 | 6.884460e-01 | 5.168300e+01 | N/A | N/A | 3.314980e-02 | N/A | N/A | 50.23 | 56 | 0.8969 | 6.920420e-01 | 50.0000 | 3 | 0.000000 | 3.000000 |  
GRB100324A   |    416945    | -1.403800e+00 | -2.082060e+00 | 1.284000e+00 | 2.377280e+01 | N/A | N/A | 4.538760e-03 | N/A | N/A | 51.78 | 56 | 0.9246 | 6.353852e-01 | 50.0000 | 6.4 | 0.000000 | 6.400000 |  
GRB100322B   |    416771    | -1.476940e+00 | -2.126390e+00 | 1.520290e+00 | 3.704190e+01 | N/A | N/A | 1.083320e-02 | N/A | N/A | 60.77 | 56 | 1.085 | 3.082881e-01 | 50.0000 | 1 | 0.000000 | 1.000000 |  
GRB100316D   |    416135    | -1.877660e+00 | -2.003840e+00 | -1.137050e+00 | 9.615470e+00 | 9.464440e-01 | 2.831170e+01 | 6.984540e-04 | 5.051200e-04 | 1.988440e-03 | 61.86 | 56 | 1.105 | 2.748735e-01 | 50.0000 | 953.7 | -158.968000 | 794.772000 |  
GRB100316C   |    416115    | -1.485050e+00 | -1.831910e+00 | -5.733830e-01 | 2.898760e+02 | 0.000000e+00 | 0.000000e+00 | 2.164580e-03 | 1.653080e-03 | 6.339470e-03 | 49.09 | 56 | 0.8766 | 7.317597e-01 | 50.0000 | 9.932 | -3.028000 | 6.904000 |  
GRB100316B   |    416103    | -1.798450e+00 | -1.998420e+00 | -8.842770e-01 | 1.630720e+01 | N/A | N/A | 9.200530e-03 | N/A | N/A | 40.35 | 56 | 0.7206 | 9.429011e-01 | 50.0000 | 4.396 | -0.284000 | 4.112000 |  
GRB100316A   |    416076    | -1.111560e+00 | -1.610360e+00 | -2.894140e-01 | 1.393960e+02 | 7.148950e+01 | 0.000000e+00 | 1.576050e-02 | N/A | N/A | 51.82 | 56 | 0.9253 | 6.338429e-01 | 50.0000 | 7.968 | -1.208000 | 6.760000 |  
GRB100305A   |    414905    | -1.345240e+00 | -1.566050e+00 | -7.665700e-01 | 9.999330e+03 | 0.000000e+00 | 0.000000e+00 | 1.851100e-03 | 0.000000e+00 | 3.402390e-03 | 54.04 | 56 | 0.9649 | 5.495823e-01 | 50.0000 | 87.36 | -9.176000 | 78.184000 |  
GRB100302A   |    414592    | -1.433180e+00 | -2.078210e+00 | -6.773140e-01 | 9.017000e+01 | 5.043360e+01 | 0.000000e+00 | 2.491430e-03 | 1.534810e-03 | 6.321810e-03 | 49.48 | 56 | 0.8835 | 7.185180e-01 | 50.0000 | 19.65 | 47.644000 | 67.292000 |  
GRB100224A   |    413805    | -9.261740e-01 | -8.732810e+00 | 2.805750e-01 | 3.578510e+02 | N/A | N/A | 7.993640e-03 | N/A | N/A | 71.61 | 56 | 1.279 | 7.807111e-02 | 50.0000 | 0.484 | 0.000000 | 0.484000 |  
GRB100219A   |    412982    | -8.904990e-01 | -1.534180e+00 | 1.994730e-01 | 1.291470e+02 | 0.000000e+00 | 0.000000e+00 | 2.006960e-03 | N/A | N/A | 72.78 | 56 | 1.300 | 6.524765e-02 | 50.0000 | 39.03 | 12.788000 | 51.820000 |  
GRB100216A   |    412522    | 1.434450e+00 | -1.027970e+00 | 6.402930e+00 | 7.696370e+01 | 5.722110e+01 | 1.771520e+02 | 1.443970e-01 | 0.000000e+00 | 8.463720e+00 | 50.66 | 56 | 0.9046 | 6.765763e-01 | 50.0000 | 0.272 | 0.000000 | 0.272000 |  
GRB100213B   |    412220    | -2.280970e+00 | -2.421920e+00 | -2.133570e+00 | 9.999360e+03 | N/A | N/A | 1.104680e-03 | N/A | N/A | 53.85 | 56 | 0.9616 | 5.566925e-01 | 50.0000 | 117.2 | -6.080000 | 111.088000 |  
GRB100213A   |    412217    | -8.421680e-01 | -1.346180e+00 | -2.507290e-01 | 1.347480e+02 | 8.525300e+01 | 0.000000e+00 | 1.762610e-02 | 1.027170e-02 | 3.327870e-02 | 59.72 | 56 | 1.066 | 3.422513e-01 | 50.0000 | 2.552 | -0.392000 | 2.160000 |  
GRB100212A   |    412081    | -2.224010e+00 | -2.692030e+00 | -2.052350e+00 | 9.999360e+03 | N/A | N/A | 6.886750e-04 | N/A | N/A | 58.33 | 56 | 1.042 | 3.898536e-01 | 50.0000 | 178.2 | -44.116000 | 134.052000 |  
GRB100206A   |    411412    | -6.188730e-01 | -7.873920e-01 | 6.961220e-02 | 9.997190e+03 | 0.000000e+00 | 0.000000e+00 | 8.408980e-02 | 7.594390e-02 | 1.623860e-01 | 42.92 | 56 | 0.7664 | 9.003662e-01 | 50.0000 | 0.132 | -0.008000 | 0.124000 |  
GRB100205A   |    411248    | -1.379770e+00 | -1.820780e+00 | -2.648950e-01 | 1.426150e+02 | 0.000000e+00 | 0.000000e+00 | 1.668670e-03 | 0.000000e+00 | 6.679210e-03 | 50.52 | 56 | 0.9022 | 6.815300e-01 | 50.0000 | 29.86 | -6.180000 | 23.684000 |  
GRB100203A   |    411011    | -1.587340e+00 | -1.955300e+00 | -3.878460e-01 | 9.998870e+03 | 0.000000e+00 | 0.000000e+00 | 2.680110e-03 | 2.101310e-03 | 1.178960e-02 | 35.30 | 56 | 0.6303 | 9.861919e-01 | 50.0000 | 9.67 | 0.000000 | 9.670000 |  
GRB100119A   |    383063    | -9.355300e-01 | -1.036260e+00 | -6.861190e-01 | 8.770490e+02 | 0.000000e+00 | 0.000000e+00 | 4.415860e-02 | 4.248030e-02 | 5.553460e-02 | 67.26 | 56 | 1.201 | 1.441371e-01 | 50.0000 | 31.21 | -15.760000 | 15.452000 |  
GRB100117A   |    382941    | -5.510690e-01 | -9.853420e-01 | 4.270490e-01 | 2.657610e+02 | 0.000000e+00 | 0.000000e+00 | 3.523360e-02 | 2.269780e-02 | 8.575970e-02 | 61.83 | 56 | 1.104 | 2.756845e-01 | 50.0000 | 0.324 | -0.008000 | 0.316000 |  
GRB100115A   |  00377179049 | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 50.0000 | N/A | N/A | N/A |  
GRB100111A   |    382399    | -1.706960e+00 | -2.266130e+00 | -1.181540e+00 | 3.409690e+02 | N/A | N/A | 4.275150e-03 | N/A | N/A | 55.38 | 56 | 0.9889 | 4.983914e-01 | 50.0000 | 18 | -9.464000 | 8.536000 |  
GRB091221    |    380311    | -1.552670e+00 | -1.630020e+00 | -1.447820e+00 | 9.960120e+02 | 0.000000e+00 | 0.000000e+00 | 7.246170e-03 | 6.882080e-03 | 7.901290e-03 | 30.66 | 56 | 0.5476 | 9.976780e-01 | 50.0000 | 84.67 | -43.584000 | 41.084000 |  
GRB091208B   |    378559    | -1.580560e+00 | -1.852500e+00 | -1.154650e+00 | 1.160510e+02 | 6.500050e+01 | 0.000000e+00 | 2.194860e-02 | 1.681790e-02 | 3.564570e-02 | 41.85 | 56 | 0.7473 | 9.200500e-01 | 50.0000 | 19.5 | -0.192000 | 19.312000 |  
GRB091208A   |    378554    | -9.494040e-01 | -1.067730e+00 | -7.200060e-01 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.715330e-03 | 1.592170e-03 | 1.823730e-03 | 59.43 | 56 | 1.061 | 3.516489e-01 | 50.0000 | 96 | -0.888000 | 95.112000 |  
GRB091130B   |    377487    | -1.516110e+00 | -2.002640e+00 | -8.828790e-01 | 3.405860e+01 | 5.531460e+00 | 4.734680e+01 | 2.194570e-03 | 1.182120e-03 | 5.206750e-03 | 56.15 | 56 | 1.003 | 4.693750e-01 | 50.0000 | 156 | -28.656000 | 127.388000 |  
GRB091127    |    377179    | -1.797100e+00 | -2.068800e+00 | -1.509020e+00 | 4.637390e+01 | N/A | N/A | 1.581540e-01 | N/A | N/A | 54.08 | 56 | 0.9657 | 5.479355e-01 | 50.0000 | 7.568 | -0.372000 | 7.196000 |  
GRB091117    |    376211    | -5.921020e-01 | -1.041740e+00 | -3.345610e-02 | 9.999330e+03 | 0.000000e+00 | 0.000000e+00 | 2.044420e-02 | 1.469050e-02 | 4.897460e-02 | 55.73 | 56 | 0.9953 | 4.848814e-01 | 50.0000 | 0.96 | 0.000000 | 0.960000 |  
GRB091112    |    375659    | -9.328950e-01 | -1.144040e+00 | -4.434850e-01 | 7.215640e+02 | 0.000000e+00 | 0.000000e+00 | 8.404080e-03 | 7.187960e-03 | 1.330020e-02 | 54.20 | 56 | 0.9679 | 5.431071e-01 | 50.0000 | 25.24 | -10.500000 | 14.744000 |  
GRB091109B   |    375409    | -3.998770e-01 | -8.365990e-01 | 1.892670e-01 | 3.104650e+02 | 0.000000e+00 | 0.000000e+00 | 6.471580e-02 | 4.521820e-02 | 1.129450e-01 | 53.20 | 56 | 0.9500 | 5.816291e-01 | 50.0000 | 0.336 | -0.004000 | 0.332000 |  
GRB091109A   |    375246    | -1.318060e+00 | -2.931000e+00 | -9.659300e-01 | 9.999360e+03 | N/A | N/A | 3.161590e-03 | N/A | N/A | 60.59 | 56 | 1.082 | 3.138467e-01 | 50.0000 | 52.59 | -0.840000 | 51.752000 |  
GRB091104    |    374875    | -1.118810e+00 | -1.627140e+00 | 1.304700e-01 | 6.227150e+01 | 2.494810e+01 | 0.000000e+00 | 1.498310e-03 | 6.186820e-04 | 7.487530e-03 | 53.19 | 56 | 0.9499 | 5.817401e-01 | 50.0000 | 122 | -1.480000 | 120.520000 |  
GRB091102    |    374598    | -9.263330e-01 | -1.139220e+00 | -4.193940e-01 | 3.753490e+02 | 0.000000e+00 | 0.000000e+00 | 7.957730e-03 | 6.338150e-03 | 1.370290e-02 | 40.24 | 56 | 0.7185 | 9.444286e-01 | 50.0000 | 7.412 | -0.780000 | 6.632000 |  
GRB091029    |    374210    | -1.460030e+00 | -1.726730e+00 | -1.175480e+00 | 6.132080e+01 | 5.221440e+01 | 8.636100e+01 | 7.219150e-03 | 5.326360e-03 | 1.001010e-02 | 48.84 | 56 | 0.8722 | 7.401632e-01 | 50.0000 | 61.97 | -1.772000 | 60.196000 |  
GRB091026    |    373871    | -1.607800e+00 | -2.132690e+00 | -1.021120e+00 | 1.838650e+02 | 1.963190e+01 | 0.000000e+00 | 1.126090e-03 | 8.941510e-04 | 2.382240e-03 | 65.78 | 56 | 1.175 | 1.742170e-01 | 50.0000 | 220 | -4.360000 | 215.640000 |  
GRB091024    |    373674    | -1.155760e+00 | -1.285430e+00 | -1.020410e+00 | 9.990390e+02 | 0.000000e+00 | 0.000000e+00 | 4.133420e-03 | 3.782220e-03 | 4.527600e-03 | 46.44 | 56 | 0.8294 | 8.148825e-01 | 50.0000 | 150.2 | -15.204000 | 134.984000 |  
